id,class_session_id,lesson_question_id,user_id,group_id,logged_in_user,text,updated_on,parent_id,ip,visible
683872,19191,15223,33986,NULL,NULL,"&lt;p&gt;&lt;em&gt;Novomesser cockerelli&lt;/em&gt; ants plug entrances to red harvester ants&#039; colonies with rocks to prevent them from foraging&lt;/p&gt;
","2023-10-11 03:11:31",0,71.63.33.107,1
683873,19191,15223,33995,NULL,NULL,"&lt;p&gt;Male&nbsp;Ovis aries (Rams) headbutt each other when fighting for territory&nbsp;&lt;/p&gt;
","2023-10-11 03:13:43",0,71.62.116.109,1
683874,19191,15223,33986,NULL,NULL,"&lt;p&gt;cows grazing in a grassland&lt;/p&gt;
","2023-10-11 03:13:44",0,71.63.33.107,1
683876,19191,15223,33986,NULL,NULL,"&lt;p&gt;caterpillars eating the same leaf&lt;/p&gt;
","2023-10-11 03:14:38",0,71.63.33.107,1
683877,19191,15223,33969,NULL,NULL,"&lt;p&gt;1. My first example of competition is between lions and cheetahs. Both os these species hunt the same prey, in the same environment.&nbsp;&lt;/p&gt;
","2023-10-11 03:15:46",0,76.78.164.178,1
683878,19191,15223,33995,NULL,NULL,"&lt;p&gt;Anolis lizards puffing out their neck and doing push-ups to ward off other lizards&lt;/p&gt;
","2023-10-11 03:16:23",0,71.62.116.109,1
683879,19191,15223,34135,NULL,NULL,"Ex. Two male deer using their antlers to fight for resources.&lt;br /&gt;Ex. A woodpecker destroying the nests or wren so they have to stop looking for resources to remake their nests.&lt;br /&gt;Ex. Trees clustered in a small area extending their roots far and wide to get as much nutrients from the ground as possible.","2023-10-11 03:17:12",0,172.58.241.27,1
683880,19191,15223,33995,NULL,NULL,"&lt;p&gt;Trees shooting up as high as they can in order to get more sunlight than other trees&lt;/p&gt;
","2023-10-11 03:17:56",0,71.62.116.109,1
683881,19191,15223,34025,NULL,NULL,"&lt;p&gt;Tree-of-heaven trees produce chemicals in its leaves, roots, and bark that prevents&nbsp;the establishment of other plants.&nbsp;&lt;/p&gt;
","2023-10-11 03:18:50",0,75.102.131.73,1
683882,19191,15223,33969,NULL,NULL,"&lt;p&gt;Garlic mustard plants release a toxin into the atmosphere in order to prevent their competition (other plants) from surviving.&nbsp;&lt;/p&gt;
","2023-10-11 03:19:27",0,76.78.164.178,1
683883,19191,15223,33969,NULL,NULL,"&lt;p&gt;A white tailed deer scratches the ground with their antlers and releases urine to mark their territory in order to compete with other male white tailed deer.&nbsp;&lt;/p&gt;
","2023-10-11 03:20:55",0,76.78.164.178,1
683884,19191,15223,33945,NULL,NULL,"&lt;p&gt;When the time comes for breeding, the male northern elephant seals face off on the beach by vocalizing through their extended noses called proboscises. The males fight and tussle over the best spots for breeding to prepare for female arrival.&nbsp;&lt;/p&gt;
","2023-10-11 03:26:06",0,199.87.198.61,1
683885,19191,15223,34025,NULL,NULL,"&lt;p&gt;Larger, more dominant grizzly bears occupy and defend the best fishing spots on a river during salmon season.&nbsp;&lt;/p&gt;
","2023-10-11 03:26:47",0,75.102.131.73,1
683892,19191,15223,34025,NULL,NULL,"&lt;p&gt;Woodpeckers and squirrels commonly complete for nesting sites in the same hole or area of a tree.&nbsp;&lt;/p&gt;
","2023-10-11 03:34:48",0,75.102.131.73,1
683893,19191,15223,33945,NULL,NULL,"&lt;p&gt;The black walnut has a toxin called juglone that is within their buds, nut hulls and roots and remain in the soil around the tree and most potent in the drip line so that it can be spread through the roots. It is suspectible to tomatoes, peppers, eggplants and potatoes as well&nbsp;as oine and birch trees.&lt;/p&gt;
","2023-10-11 03:43:42",0,199.87.198.61,1
683894,19191,15223,30835,NULL,NULL,"&lt;p&gt;squirrels in a forest competing for acorns, chasing each other away from certain areas that produce the most amount of acorns.&lt;/p&gt;
","2023-10-11 03:44:25",0,75.102.137.143,1
683895,19191,15223,30835,NULL,NULL,"&lt;p&gt;two different species competing for sunlight, nutrients and water. Each species tries to outcompete each other for certain nutrients in the soil.&lt;/p&gt;
","2023-10-11 03:46:25",0,75.102.137.143,1
683896,19191,15223,30835,NULL,NULL,"&lt;p&gt;seals engaging in physical confrontations to compete for territories that have more opportunities for mates and food.&lt;/p&gt;
","2023-10-11 03:49:58",0,75.102.137.143,1
683898,19191,15223,33945,NULL,NULL,"&lt;p&gt;Insect larvae such as caterpillars can preemptively consume leaves and vegetation resources. They may strip leaves in an area, making it less suitable for other herbivores, and potentially forcing cimpetitors to search for alternative food sources.&nbsp;&lt;/p&gt;
","2023-10-11 03:53:20",0,199.87.198.61,1
683900,19191,15223,34050,NULL,NULL,"&lt;p&gt;Lions and hyenas compete with prey as they have similar diets&lt;/p&gt;
","2023-10-11 03:55:40",0,76.78.164.233,1
683901,19191,15223,34050,NULL,NULL,"&lt;p&gt;oak tress competing for light&lt;/p&gt;
","2023-10-11 03:56:51",0,76.78.164.233,1
683902,19191,15223,34106,NULL,NULL,"&lt;p&gt;two male lions fighting over a female mate&lt;/p&gt;
","2023-10-11 03:57:20",0,73.99.86.252,1
683903,19191,15223,34106,NULL,NULL,"&lt;p&gt;A holly shrub grows tall enough to block sunlight from smaller plants beneath it&lt;/p&gt;
","2023-10-11 03:58:09",0,73.99.86.252,1
683904,19191,15223,34106,NULL,NULL,"&lt;p&gt;hyenas and cheetas fighting over prey&lt;/p&gt;
","2023-10-11 03:59:38",0,73.99.86.252,1
683906,19191,15223,33956,NULL,NULL,"&lt;p&gt;Lions compete with hyenas for prey and water resources.&nbsp;&lt;/p&gt;
","2023-10-11 04:27:20",0,199.87.198.61,1
683907,19191,15223,33956,NULL,NULL,"&lt;p&gt;Barnacles on rocks and shorelines will compete for space.&lt;/p&gt;
","2023-10-11 04:29:17",0,199.87.198.61,1
683908,19191,15223,33956,NULL,NULL,"&lt;p&gt;Black walnut trees will release chemicals to slow the growth of other plants in the vicinity.&nbsp;&lt;/p&gt;
","2023-10-11 04:31:05",0,199.87.198.61,1
684281,19191,15223,34055,NULL,NULL,"&lt;p&gt;1. barnacle vs. mussel - they compete for space on rocks&lt;/p&gt;
","2023-10-11 15:23:30",0,134.126.253.59,1
684282,19191,15223,34055,NULL,NULL,"&lt;p&gt;plants competing for sunlight in a forest canopy&nbsp;&lt;/p&gt;
","2023-10-11 15:33:29",0,134.126.253.59,1
684283,19191,15223,34055,NULL,NULL,"&lt;p&gt;birds competing for nesting sites&nbsp;&lt;/p&gt;
","2023-10-11 15:33:52",0,134.126.253.59,1
684561,19191,15223,34060,NULL,NULL,"&lt;p&gt;1. Human competition for jobs. Competition for employment opportunities is very common.&lt;/p&gt;
","2023-10-11 19:02:20",0,52.124.41.17,1
684562,19191,15223,34060,NULL,NULL,"&lt;p&gt;Cheetahs must use their speed and strength to outcompete Antelope&#039;s defenses, so the predator can catch its prey.&lt;/p&gt;
","2023-10-11 19:04:46",0,52.124.41.17,1
684563,19191,15223,34060,NULL,NULL,"&lt;p&gt;Hummingbird&nbsp;and Bee competition revolves around their shared reliance on nectar from flowers. It influences their foraging behaviors.&nbsp;&lt;/p&gt;
","2023-10-11 19:07:11",0,52.124.41.17,1
684589,19191,15223,34098,NULL,NULL,"&lt;p&gt;dandelions grow next to a tomato plant and now the tomato plant isnt getting enough water&lt;/p&gt;
","2023-10-11 21:20:51",0,134.126.253.57,1
684669,19191,15223,34098,NULL,NULL,"&lt;p&gt;male deer fight each other to win mates&lt;/p&gt;
","2023-10-12 03:36:08",0,75.102.137.34,1
685839,19191,15223,34137,NULL,NULL,"&lt;p&gt;1. Two red deer using their antlers to fight&nbsp;during rut is an example of interference competition within a species&lt;/p&gt;

&lt;p&gt;2.&nbsp;Male bowerbirds&nbsp;create structures called&nbsp;&lt;em&gt;bowers&lt;/em&gt;&nbsp;to attract potential mates and this&nbsp;reduces the fitness of their neighbors directly&nbsp;&lt;/p&gt;

&lt;p&gt;3.&nbsp;When an old tree in a forest dies and falls to the ground, there is a race to fill in the gap in the canopy&lt;/p&gt;
","2023-10-15 18:21:43",0,52.124.33.234,1
685840,19191,15223,34137,NULL,NULL,"&lt;p&gt;allelopathy&lt;/p&gt;
","2023-10-15 18:24:29",683414,52.124.33.234,1
685841,19191,15223,34137,NULL,NULL,"&lt;p&gt;combat&lt;/p&gt;
","2023-10-15 18:25:34",683461,52.124.33.234,1
685842,19191,15223,34137,NULL,NULL,"&lt;p&gt;territory&lt;/p&gt;
","2023-10-15 18:26:00",683500,52.124.33.234,1
686651,19191,15223,33948,NULL,NULL,"&lt;p&gt;ferns covering the ground below, preventing light from reaching the ground&lt;/p&gt;
","2023-10-16 16:38:00",0,134.126.253.39,1
686652,19191,15223,33948,NULL,NULL,"&lt;p&gt;Shore birds fighting over territory on an island&lt;/p&gt;
","2023-10-16 16:39:44",0,134.126.253.39,1
686654,19191,15223,33948,NULL,NULL,"&lt;p&gt;female bird only choosing the prettiest males bro mate with&lt;/p&gt;
","2023-10-16 16:49:22",0,134.126.253.39,1
